,Train MAE,Test MAE,Val MAE,Epoch,Model
84,1.1618420594281973,0.8713216261258201,0.9264381684252782,85,MPNNModel
85,1.0567978138777527,0.8713216261258201,1.0107227623315866,86,MPNNModel
86,1.201623337102377,0.8713216261258201,1.0124977294887816,87,MPNNModel
87,1.1954065424498554,0.8713216261258201,1.010105720367925,88,MPNNModel
88,1.1844179087520454,0.8713216261258201,1.0614596203042956,89,MPNNModel
89,1.0993570314634658,0.8713216261258201,0.9879366815677417,90,MPNNModel
90,1.1723387638006029,0.8713216261258201,2.0221386873369736,91,MPNNModel
91,1.3449629191782893,0.8713216261258201,1.1255871114032021,92,MPNNModel
92,1.1859166136173591,0.8713216261258201,1.0771419507235729,93,MPNNModel
93,1.1044358265868786,0.8713216261258201,1.0861881575707732,94,MPNNModel
94,1.1711953080222046,0.8713216261258201,1.23343977376158,95,MPNNModel
95,1.2541576502278335,0.8713216261258201,0.9778226855499991,96,MPNNModel
96,1.1300342048613536,0.8713216261258201,1.1764771289426117,97,MPNNModel
97,1.0170564857012776,0.8713216261258201,1.2549912842917326,98,MPNNModel
98,1.0937099575036096,0.8713216261258201,1.0321818847080757,99,MPNNModel
99,1.1916418858961064,0.8713216261258201,1.386821420321911,100,MPNNModel
