,Train MAE,Test MAE,Val MAE,Epoch,Model
181,0.8882486600292895,0.6532071877966871,1.0101989675037966,182,MPNNModel
182,0.8536232938097658,0.6532071877966871,0.5879217880259594,183,MPNNModel
183,0.898198473149426,0.6532071877966871,0.6843658080095141,184,MPNNModel
184,0.8607624082641755,0.6532071877966871,1.4851720692782566,185,MPNNModel
185,1.0405855841159142,0.6532071877966871,0.7240308077611359,186,MPNNModel
186,0.774837587497713,0.6532071877966871,0.9202902824273838,187,MPNNModel
187,0.7404828030028213,0.6532071877966871,0.5948379316500255,188,MPNNModel
188,0.8329821511328719,0.6532071877966871,1.0750209840354075,189,MPNNModel
189,0.8888666920706364,0.6532071877966871,1.0186136047094327,190,MPNNModel
190,0.7521049411323959,0.6532071877966871,0.7364410915838674,191,MPNNModel
191,0.8099052236649196,0.6532071877966871,0.7200909866194419,192,MPNNModel
192,0.786193450853697,0.6532071877966871,0.5807728300540905,193,MPNNModel
193,0.8347766994723888,0.6532071877966871,0.7470451117002318,194,MPNNModel
194,0.7725744196220402,0.6532071877966871,0.5833168023912777,195,MPNNModel
195,0.787994521909972,0.6229449493471665,0.5580008352918578,196,MPNNModel
196,0.6767566409688711,0.6229449493471665,0.6614516726121527,197,MPNNModel
197,0.7902391482267574,0.6229449493471665,0.5801239788825876,198,MPNNModel
198,0.6817107732554707,0.5810686578753521,0.548913574204069,199,MPNNModel
199,0.7400771950521169,0.5810686578753521,0.8549308238798762,200,MPNNModel
200,0.83432624243933,0.5810686578753521,0.8372049420484768,201,MPNNModel
201,0.7531818658410043,0.5810686578753521,0.7165357971866729,202,MPNNModel
202,0.7532706726568982,0.5810686578753521,0.7095838111316042,203,MPNNModel
203,0.7595758799730065,0.5810686578753521,0.6902685737962206,204,MPNNModel
204,0.7956615996302407,0.5810686578753521,1.0622607914391409,205,MPNNModel
205,0.7498256272660332,0.5810686578753521,0.6748055387013064,206,MPNNModel
206,0.7487108020388182,0.5810686578753521,0.6393696861754498,207,MPNNModel
207,0.7736414309183279,0.5810686578753521,0.7863110810371455,208,MPNNModel
208,0.77549990823325,0.5810686578753521,0.7780904577577056,209,MPNNModel
209,0.761255702081214,0.5810686578753521,0.6753475430416943,210,MPNNModel
210,0.7531007024946605,0.5810686578753521,0.6593575647165035,211,MPNNModel
211,0.7729415932249221,0.5810686578753521,0.5873194578392752,212,MPNNModel
212,0.6901985535010062,0.5810686578753521,0.7081369066179679,213,MPNNModel
213,0.715777287135247,0.5810686578753521,0.5664668071446161,214,MPNNModel
214,0.7105534184771755,0.5810686578753521,0.6839035115218515,215,MPNNModel
215,0.9873454657574059,0.5810686578753521,1.031111267253096,216,MPNNModel
216,0.8052545278167634,0.5971485728236491,0.5319500668295498,217,MPNNModel
217,0.7251015430123033,0.5971485728236491,0.8192050741077057,218,MPNNModel
218,0.853928978838376,0.5971485728236491,0.7056762643635567,219,MPNNModel
219,0.7495536324942476,0.5971485728236491,0.6645995200120757,220,MPNNModel
220,0.7916717321278454,0.5971485728236491,0.791230230349038,221,MPNNModel
221,0.7548886706169663,0.5971485728236491,0.6972668079907084,222,MPNNModel
222,0.7173950879461976,0.5971485728236491,0.5873592211107902,223,MPNNModel
223,0.7861118670926616,0.5971485728236491,0.8070304812909347,224,MPNNModel
224,0.7119400524788041,0.5971485728236491,0.8633658814019171,225,MPNNModel
225,0.7144165857720198,0.5971485728236491,0.5906431392349046,226,MPNNModel
226,0.7152522684433433,0.5971485728236491,0.5876479849145917,227,MPNNModel
227,0.723857560531164,0.5971485728236491,0.6799326966255169,228,MPNNModel
228,0.7579986258877565,0.5971485728236491,0.5670036645652038,229,MPNNModel
229,0.7342405065675235,0.5971485728236491,0.7018785953815347,230,MPNNModel
230,0.7364409441604111,0.5971485728236491,0.6526491308006747,231,MPNNModel
231,0.7124074097211431,0.5971485728236491,0.5549166277417996,232,MPNNModel
232,0.6899763601846067,0.5971485728236491,0.6728645910330007,233,MPNNModel
233,0.7971274667894496,0.5971485728236491,0.6652469169623746,234,MPNNModel
234,0.6923134231516543,0.5971485728236491,0.6328353872293322,235,MPNNModel
235,0.6909202270232149,0.5971485728236491,0.5742663054043436,236,MPNNModel
236,0.8021238470619803,0.5971485728236491,0.710809007140216,237,MPNNModel
237,0.6934466413780517,0.5971485728236491,0.5453420937648548,238,MPNNModel
238,0.6865174588368527,0.5971485728236491,0.562483091586329,239,MPNNModel
239,0.7051165981082588,0.5971485728236491,0.5483359158626331,240,MPNNModel
240,0.7858453326184985,0.5971485728236491,0.5514305893129903,241,MPNNModel
241,0.7175158018693787,0.5707602387382871,0.5279970136035252,242,MPNNModel
242,0.6743496162238759,0.5707602387382871,0.5920793808299333,243,MPNNModel
243,0.6627404605715295,0.5707602387382871,0.5533137573617433,244,MPNNModel
244,0.685495995944229,0.5707602387382871,0.6193449578702156,245,MPNNModel
245,0.7032907167386339,0.5707602387382871,0.8352162038604615,246,MPNNModel
246,0.7666326058342113,0.5707602387382871,0.6144087169264337,247,MPNNModel
247,0.6700640107016488,0.5707602387382871,0.5366575900336792,248,MPNNModel
248,0.6385756746944216,0.5707602387382871,0.6908584309769381,249,MPNNModel
249,0.6630632573724866,0.5707602387382871,0.7610055717635037,250,MPNNModel
250,0.752062277137866,0.5707602387382871,0.5745024628973947,251,MPNNModel
251,0.6427873982682346,0.5707602387382871,0.6647053684653907,252,MPNNModel
252,0.7856888252023159,0.5707602387382871,0.5977610741636435,253,MPNNModel
253,0.7106321039094008,0.5707602387382871,0.541543951469102,254,MPNNModel
254,0.6717109060074703,0.5707602387382871,0.570777772682641,255,MPNNModel
255,0.7254925612645623,0.5707602387382871,0.6809031554484015,256,MPNNModel
256,0.7133055301266925,0.5707602387382871,0.8443285491078946,257,MPNNModel
257,0.7908081128084722,0.5707602387382871,0.5375887885175902,258,MPNNModel
258,0.633378251956323,0.5707602387382871,0.6818195437562877,259,MPNNModel
259,0.7348386363298892,0.5707602387382871,0.665196045719344,260,MPNNModel
260,0.7178904359712738,0.5707602387382871,0.546559304292566,261,MPNNModel
261,0.6196077959154515,0.5707602387382871,0.7859919730372029,262,MPNNModel
262,0.6823046878509811,0.5707602387382871,0.5713902014523304,263,MPNNModel
263,0.7168135954962392,0.5707602387382871,0.5411737537002329,264,MPNNModel
264,0.6580043863937615,0.5707602387382871,0.6514439702474425,265,MPNNModel
265,0.6559756220121403,0.5707602387382871,0.751757960381179,266,MPNNModel
266,0.6683871065943261,0.5707602387382871,0.5482445055334438,267,MPNNModel
267,0.8485151711816642,0.5707602387382871,0.5402971227914829,268,MPNNModel
268,0.6794142775429385,0.5707602387382871,0.6931717095557105,269,MPNNModel
269,0.6601830207845871,0.5707602387382871,0.5450435761600879,270,MPNNModel
270,0.6477409610485055,0.5707602387382871,0.6386282731012758,271,MPNNModel
271,0.6689992716971063,0.5707602387382871,0.5766185078714868,272,MPNNModel
272,0.640908511055719,0.5707602387382871,0.5946870664951249,273,MPNNModel
273,0.6454263526697405,0.5707602387382871,0.699792558850326,274,MPNNModel
274,0.6673449968401054,0.5707602387382871,0.541978403852491,275,MPNNModel
275,0.651352332758124,0.5707602387382871,0.616935431663626,276,MPNNModel
276,0.6696369657771054,0.5707602387382871,0.5480203176366871,277,MPNNModel
277,0.6294196615040613,0.6061843912752848,0.518020210741776,278,MPNNModel
278,0.6598605712317607,0.6061843912752848,0.5439885933631159,279,MPNNModel
279,0.6196191387612604,0.6061843912752848,0.6073578027962464,280,MPNNModel
280,0.6371765119819313,0.6061843912752848,0.5384441581118871,281,MPNNModel
281,0.6702834689547488,0.6061843912752848,0.6962514527765988,282,MPNNModel
282,0.6879506052820777,0.6061843912752848,0.5700309824180133,283,MPNNModel
283,0.6221748919749482,0.6061843912752848,0.5824279630272259,284,MPNNModel
284,0.6518732424766,0.6061843912752848,0.5376177117815746,285,MPNNModel
285,0.635931735250777,0.6061843912752848,0.5678800613128493,286,MPNNModel
286,0.6674808836241239,0.6061843912752848,0.5260003641834987,287,MPNNModel
287,0.6372777596033687,0.6061843912752848,0.6905590783933113,288,MPNNModel
288,0.6652363453727069,0.6061843912752848,0.6388960662733745,289,MPNNModel
289,0.6326067766492127,0.6061843912752848,0.5309823701901389,290,MPNNModel
290,0.6408159686262772,0.6061843912752848,0.7303738246116732,291,MPNNModel
291,0.6368612295463552,0.6061843912752848,0.5796018313304544,292,MPNNModel
292,0.6688797334192903,0.6061843912752848,0.6040060904812931,293,MPNNModel
293,0.6884033581295805,0.6061843912752848,0.5772451246019654,294,MPNNModel
294,0.6817615569165073,0.6061843912752848,0.7267406913887691,295,MPNNModel
295,0.6657448784940861,0.6061843912752848,0.5400150918901847,296,MPNNModel
296,0.6340652192454262,0.6061843912752848,0.528885901304595,297,MPNNModel
297,0.6491075212206816,0.6061843912752848,0.5784297819648471,298,MPNNModel
298,0.6252762869417037,0.5617048964541183,0.49292004346994345,299,MPNNModel
299,0.6136294759067384,0.5617048964541183,0.5437673611447141,300,MPNNModel
300,0.6105188817289501,0.5617048964541183,0.515896372423677,301,MPNNModel
301,0.6347669067258161,0.5617048964541183,0.5256799843364162,302,MPNNModel
302,0.6354728340302348,0.5617048964541183,0.5551768467931325,303,MPNNModel
303,0.6118307458556032,0.5617048964541183,0.5353013643710484,304,MPNNModel
304,0.6032333270414353,0.5617048964541183,0.506864809784396,305,MPNNModel
305,0.6463811088466961,0.5617048964541183,0.631796210490424,306,MPNNModel
306,0.67385705269413,0.5617048964541183,0.6155544568605611,307,MPNNModel
307,0.6431311251399379,0.5617048964541183,0.6963299616363835,308,MPNNModel
308,0.6194129805535883,0.5617048964541183,0.5482689912242843,309,MPNNModel
309,0.6383817491467728,0.5617048964541183,0.5197946003138139,310,MPNNModel
310,0.6831438144346188,0.5617048964541183,0.524368997718313,311,MPNNModel
311,0.5939829278624918,0.5617048964541183,0.5068192255908045,312,MPNNModel
312,0.6238599779707168,0.5617048964541183,0.536917037527843,313,MPNNModel
313,0.628704900755511,0.5617048964541183,0.5118778740317363,314,MPNNModel
314,0.6184414201599221,0.5617048964541183,0.5001179326711029,315,MPNNModel
315,0.5927489682163527,0.5617048964541183,0.5628731576679963,316,MPNNModel
316,0.6248475966568788,0.5617048964541183,0.6048928555009401,317,MPNNModel
317,0.6640304437398797,0.5617048964541183,0.5753019212795596,318,MPNNModel
318,0.6374040895579005,0.5617048964541183,0.5808597639423286,319,MPNNModel
319,0.6575167638781775,0.5617048964541183,0.5713856549098574,320,MPNNModel
320,0.6099263700173941,0.5617048964541183,0.6354707623350209,321,MPNNModel
321,0.6301222507930295,0.5617048964541183,0.5373388674532251,322,MPNNModel
322,0.6580523674690673,0.5617048964541183,0.5081472640187282,323,MPNNModel
323,0.6002246409141515,0.5617048964541183,0.5061726857141908,324,MPNNModel
324,0.5981694295439858,0.5617048964541183,0.5153153834892024,325,MPNNModel
325,0.6142470143856623,0.5617048964541183,0.4995756669731563,326,MPNNModel
326,0.6183584820149051,0.5617048964541183,0.5744050324256784,327,MPNNModel
327,0.6259860715638629,0.5617048964541183,0.5437210503910562,328,MPNNModel
328,0.617891749171468,0.5617048964541183,0.5800604187502649,329,MPNNModel
329,0.6274771623618228,0.5617048964541183,0.5188053145344034,330,MPNNModel
330,0.6062653012240673,0.5617048964541183,0.5168703972852876,331,MPNNModel
331,0.6327162589945512,0.5617048964541183,0.5774714916650885,332,MPNNModel
332,0.6323421734888733,0.5617048964541183,0.6116469161851066,333,MPNNModel
333,0.6053476849733569,0.5617048964541183,0.5028893489922796,334,MPNNModel
334,0.6041808529424358,0.5617048964541183,0.523317956094965,335,MPNNModel
335,0.622457901140917,0.5617048964541183,0.5732017108078661,336,MPNNModel
336,0.6498599797134207,0.5617048964541183,0.5051076049214513,337,MPNNModel
337,0.5934937623623818,0.5617048964541183,0.498049578092662,338,MPNNModel
338,0.5853314568760685,0.5617048964541183,0.4936165766322554,339,MPNNModel
339,0.5885070943047209,0.5464294545889192,0.4795902118894267,340,MPNNModel
340,0.5758543097093535,0.5464294545889192,0.4990122419566356,341,MPNNModel
341,0.6033928994271187,0.5464294545889192,0.5585737461086564,342,MPNNModel
342,0.6150967932236061,0.5464294545889192,0.4948206756429132,343,MPNNModel
343,0.5835566401735827,0.5464294545889192,0.5387831171378127,344,MPNNModel
344,0.6215208238795402,0.5464294545889192,0.5882702944020333,345,MPNNModel
345,0.638831140409053,0.5464294545889192,0.49484347963127595,346,MPNNModel
346,0.5985049064352207,0.5464294545889192,0.508632578175937,347,MPNNModel
347,0.5982212519602383,0.5464294545889192,0.4976903948510809,348,MPNNModel
348,0.6164128798441268,0.5464294545889192,0.5719682173482303,349,MPNNModel
349,0.5870480098170403,0.5464294545889192,0.5235351585035254,350,MPNNModel
350,0.6068284498762132,0.5464294545889192,0.5180592725209414,351,MPNNModel
351,0.6144970228106768,0.5464294545889192,0.5164336158797659,352,MPNNModel
352,0.6203203813345431,0.5464294545889192,0.5169652489752605,353,MPNNModel
353,0.6228597290076043,0.5464294545889192,0.4966593254082309,354,MPNNModel
354,0.6403984796085773,0.5464294545889192,0.5101693219372204,355,MPNNModel
355,0.600569616136459,0.5464294545889192,0.5049951434722675,356,MPNNModel
356,0.6178415461496763,0.5464294545889192,0.5054911065644818,357,MPNNModel
357,0.5850002881456675,0.5464294545889192,0.5017789503550295,358,MPNNModel
358,0.6176695528941365,0.5464294545889192,0.5625102416488338,359,MPNNModel
359,0.5932250810147763,0.5464294545889192,0.5014086403136183,360,MPNNModel
360,0.5961137893988498,0.5464294545889192,0.49308790064650804,361,MPNNModel
361,0.6034406978802326,0.5464294545889192,0.49597225191411126,362,MPNNModel
362,0.5934512981766303,0.5464294545889192,0.5102173097688576,363,MPNNModel
363,0.6328358419640824,0.5464294545889192,0.6255442900904293,364,MPNNModel
364,0.6026456029922396,0.5464294545889192,0.5101876434287415,365,MPNNModel
365,0.5871459122960779,0.5464294545889192,0.49395817543925913,366,MPNNModel
366,0.6205634999201772,0.5464294545889192,0.4975843517284088,367,MPNNModel
367,0.6013301796840466,0.5464294545889192,0.49735150020110785,368,MPNNModel
368,0.6016017424139511,0.5464294545889192,0.5169348706459177,369,MPNNModel
369,0.5926815275896633,0.5464294545889192,0.4973210000566074,370,MPNNModel
370,0.5918928494038805,0.5464294545889192,0.5142224692725783,371,MPNNModel
